"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2019,117802925,25,30,,129019020
2019,117802927,8,40,,129019025
2019,117802926,6,25,23-JUN-19,129019021
2019,117802926,17,251,23-JUN-19,129019023
2019,117802927,17,251,,129019026
2019,117802927,6,25,,129019024
2019,117802926,8,40,23-JUN-19,129019022
2019,117802927,63,300,,129019027
2019,117802929,63,30,,129019030
2019,117802930,7,750,,129019031
2019,117802930,8,23,,129019032
2019,117802930,45,20,,129019033
2019,117802931,63,6,,129019034
2019,117802932,29,250,,129019035
2019,117802934,2,31,,129019037
2019,117802935,9,0,,129019038
2019,117802937,38,1000,,129019039
2019,117802938,63,50,,129019040
2019,117802939,38,800,,129019041
2019,117802942,8,2,,129019046
2019,117802942,6,28,,129019045
2019,117802942,36,5,,129019049
2019,117802941,20,1,,129019043
2019,117802942,66,3,,129019051
2019,117802942,63,28,,129019050
2019,117802942,16,3,,129019047
2019,117802941,27,1,,129019044
2019,117802942,20,127,,129019048
2019,117802944,63,75,,129019053
2019,117802945,9,0,,129019054
2019,117802948,38,396,,129019058
2019,117802949,38,500,,129019059
2019,117802951,6,944,,129019061
2019,117802950,6,944,25-JUN-19,129019060
2019,117802951,21,944,,129019062
2019,117802952,63,2,,129019063
2019,117802953,20,100,,129019065
2019,117802953,61,20,,129019066
2019,117802953,6,10,,129019064
2019,117802954,20,1,,129019067
2019,117802955,20,84,,129019069
2019,117802955,8,6,,129019068
2019,117802955,50,10,,129019070
2019,117802956,4,1000,,129019071
2019,117802957,61,10,,129019074
2019,117802957,6,5,,129019072
2019,117802957,20,5,,129019073
2019,117802959,26,40,,129019078
2019,117802959,6,105,,129019076
2019,120318389,61,900,,132597842
2019,120318388,61,900,03-AUG-19,132597841
2019,120318394,8,10,,132597847
2019,120318398,63,30,,132597853
2019,120318398,20,2,,132597854
2019,120318398,6,3,,132597855
2019,120318402,63,50,,132597859
2019,120318404,63,1,,132597861
2019,120318406,16,100,,132597863
2019,120318426,11,2,,132597885
2019,120318440,63,100,,132597903
2019,120318440,30,120,,132597902
2019,120318446,10,,,132597911
2019,120318446,11,1,,132597912
2019,120318449,63,125,,132597918
2019,120318449,20,200,,132597917
2019,120318449,17,1400,,132597916
2019,120318449,7,400,,132597915
2019,120318457,8,14,,132597928
2019,120318474,20,16,,132597947
2019,120318487,63,30,,132597963
2019,120318490,63,10,25-AUG-19,132597968
2019,120318490,20,10,25-AUG-19,132597966
2019,120318491,36,5,,132597970
2019,120318491,20,10,,132597969
2019,120318491,63,10,,132597971
2019,120318490,36,5,25-AUG-19,132597967
2019,120318495,10,,,132597977
2019,120318495,11,1,,132597978
2019,120318497,10,,,132597980
2019,120318500,20,100,,132597986
2019,120318502,29,1000,,132597988
2019,120318505,20,335,,132597991
2019,120318512,6,75,,132597998
2019,120318515,63,201,,132598001
2019,120318518,63,50,,132598004
2019,120318524,8,2,,132598014
2019,120318523,11,1,,132598011
2019,120318524,6,114,,132598013
2019,120318524,63,4,,132598012
2019,120318522,8,2,27-AUG-19,132598007
2019,120318522,63,4,27-AUG-19,132598008
2019,120318522,6,114,27-AUG-19,132598010
2019,120318528,27,180,,132598019
2019,120318528,63,15,,132598023
2019,120318528,25,100,,132598018
2019,120318528,9,0,,132598017
2019,120318528,38,300,,132598021
2019,120318530,21,1,,132598024
2019,120318532,8,20,,132598026
2019,120318534,11,3,,132598028
2019,120318544,30,200,,132598038
2019,120318549,25,40,,132598044
2019,120318549,20,20,,132598043
2019,120318551,13,1800,,132598046
2019,120318559,63,1100,,132598056
2019,120318566,10,,,132598063
2019,120318567,35,60,,132598064
2019,120318577,8,2,,132598077
2019,120318581,63,920,,132598082
2019,120318338,20,40,,132597776
2019,120318589,19,600,,132598091
2019,120318596,16,600,,132598102
2019,120318695,67,1,,132598220
2019,120318694,63,10,,132598218
2019,120318698,63,40,,132598222
2019,120318710,10,,,132598240
2019,120318784,3,500,,132598335
2019,120318826,56,20,,132598403
2019,120318841,6,389,,132598422
2019,121564511,9,0,,134245216
2019,121564547,37,9600,,134233551
2019,121564544,37,9600,02-NOV-19,134233548
2019,121578228,63,1084,,134233557
2019,121578230,2,25,,134233563
2019,121578231,24,5000,,134237944
2019,121579952,61,300,,134245248
2019,121564571,3,200,,134237947
2019,121579952,26,200,,134233583
2019,121564573,52,0,,134237949
2019,121584576,10,,,134237951
2019,121584578,63,0,,134233589
2019,121578237,63,0,10-JUL-19,134237952
2019,121584581,61,800,,134233591
2019,121578242,36,1,,134233597
2019,121584587,20,183,,134233607
2019,121578253,26,20,,134233612
2019,121584591,17,305,,134233617
2019,121579964,17,305,15-NOV-19,134245257
2019,121584593,25,20,,134233621
2019,121584593,47,0,,134233623
2019,121584593,9,0,,134233620
2019,121584595,63,1,,134233628
2019,121584595,20,300,,134233625
2019,121584595,25,410,,134233626
2019,121578263,13,880,,134237972
2019,121578266,5,500,,134237975
2019,121578266,30,2000,,134233641
2019,121579974,10,,,134233642
2019,121578267,10,,,134237976
2019,121584610,35,150,,134233645
2019,121579975,16,350,,134237977
2019,121584615,11,1,,134237980
2019,121584617,16,301,,134233654
2019,121584617,26,200,,134233653
2019,121578270,3,1,06-NOV-19,134233658
2019,121584619,3,1,,134237984
2019,121584623,10,,,134233663
2019,121584623,11,2,,134233664
2019,121584632,52,0,,134233675
2019,121584634,63,2,,134245274
2019,121584634,52,0,,134245273
2019,121584639,38,100,,134233683
2019,121584639,18,80,,134237990
2019,121584638,13,200,,134233681
2019,121584638,49,30,,134233682
2019,121584635,63,1,,134233677
2019,121584638,6,90,,134233680
2019,121584640,11,1,,134233684
2019,121584640,10,,,134245277
2019,121584649,22,0,,134233690
2019,121584655,63,1,,134233700
2019,121584658,20,1304,,134233705
2019,121584657,63,440,,134233701
2019,121584658,63,125,,134233706
2019,121584658,9,0,,134233703
2019,121584659,10,,,134233708
2019,121584659,11,7,,134233707
2019,121584665,63,1,,134233714
2019,121584666,63,100,,134233715
2019,121584668,38,48,,134233717
2019,121578282,63,1200,,134238000
2019,121584680,63,100,,134233729
2019,121579994,10,,,134233730
2019,121579994,11,1,,134233731
2019,121584681,37,1,,134233732
2019,121584681,63,2,,134233733
2019,121584685,29,1800,,134233737
2019,121584684,63,990,,134245303
2019,121584686,11,2,,134233739
2019,121584686,10,,,134233738
2019,121584687,51,0,,134233740
2019,121584689,61,1100,,134245307
2019,121584694,24,200,,134233750
2019,121584696,24,2000,,134233752
2019,121580006,10,,,134233756
2019,121578288,10,,,134233757
2019,121584701,3,500,,134233758
2019,121584702,63,1,,134233759
2019,121584703,10,,,134245313
2019,121584703,11,2,,134233760
2019,121584705,10,,,134245314
2019,121584705,11,7,,134245315
2019,121584708,61,1000,,134233765
2019,121584709,20,5000,,134233766
2019,121584710,63,1000,,134233767
2019,121578290,63,1,,134238005
2019,121580007,16,1,,134245316
2019,121578291,26,200,,134245317
2019,121584711,19,18,,134233768
2019,121584712,21,150,,134233769
2019,121578293,11,1,,134238007
2019,121578293,10,,,134238006
2019,121584717,7,200,,134233776
2019,121584717,42,300,,134233777
2019,121584717,58,100,,134233778
2019,121584718,3,14905,,134245321
2019,121584719,3,1000,,134233779
2019,121584721,6,40,,134233782
2019,121584721,16,40,,134233783
2019,121578295,63,1,,134233784
2019,121584724,20,263,,134233786
2019,121584726,11,1,,134233789
2019,121584726,10,,,134233788
2019,121584727,63,105,,134233791
2019,121584727,20,7,,134233790
2019,121584728,63,170,,134233792
2019,121584730,38,1000,,134233794
2019,121584731,20,500,,134233795
2019,121584737,6,97,,134233805
2019,121584738,10,,,134233801
2019,121584738,11,2,,134233802
2019,121584742,63,179,,134233811
2019,121580009,10,,,134233809
2019,121580009,11,2,,134233810
2019,121584748,63,32,,134233816
2019,121584747,63,32,08-JUL-19,134233815
2019,121584749,36,22,,134233817
2019,121584750,25,50,,134233818
2019,121584753,10,,,134233820
2019,121584753,11,21,,134233821
2019,121584755,10,,,134233823
2019,121584754,10,,,134233822
2019,121584759,52,0,,134233829
2019,121578301,9,0,,134233830
2019,121584760,20,1069,,134238014
2019,121578302,16,200,,134233831
2019,121578303,63,100,,134238016
2019,121584762,8,62,,134233833
2019,121584762,2,34,,134233832
2019,121584763,17,4500,,134233834
2019,121584764,30,50,,134233835
2019,121584767,30,250,,134233839
2019,121584768,11,2,,134233841
2019,121584768,10,,,134233840
2019,121578306,11,1,,134238019
2019,121578308,8,3,,134238021
2019,121584774,11,1,,134233848
2019,121584774,10,,,134233847
2019,121584775,10,,,134233849
2019,121584776,46,400,,134233850
2019,121584778,3,200,,134238022
2019,121584778,16,10,,134233852
2019,121584779,9,0,,134233853
2019,121584781,29,900,,134233855
2019,121584782,11,1,,134233857
2019,121584782,10,,,134233856
2019,121580012,30,100,,134233860
2019,121584784,63,50,,134233861
2019,121584788,7,250,,134245326
2019,121584788,27,400,,134238027
2019,121584788,54,40,,134233872
2019,121584788,38,1750,,134238029
2019,121584788,36,420,,134238028
2019,121584788,19,350,,134233868
2019,121584788,26,400,,134238026
2019,121584790,38,300,,134233874
2019,121584792,9,0,,134233875
2019,121584794,8,109,,134233877
2019,121584793,21,1000,,134233876
2019,121578311,20,30,,134233878
2019,121584796,3,2000,,134233880
2019,121584795,3,2000,09-JUL-19,134233879
2019,121584798,10,,,134233882
2019,121584798,11,3,,134233883
2019,121584801,21,250,,134233886
2019,121584803,52,0,,134233889
2019,121584803,22,0,,134233888
2019,121584805,3,15000,,134233891
2019,121584806,25,110,,134233894
2019,121584806,22,0,,134233893
2019,121584806,8,10,,134233892
2019,121584811,61,400,,134233904
2019,121584817,10,,,134233911
2019,121584817,11,1,,134233912
2019,121584819,30,1000,,134233914
2019,121584820,67,1,,134233915
2019,121584822,10,,,134245329
2019,121584826,25,41,,134233923
2019,121584824,17,16,09-JUL-19,134233919
2019,121584824,25,41,09-JUL-19,134233920
2019,121584826,17,16,,134233921
2019,121584831,7,300,,134233928
2019,121584831,63,125,,134233929
2019,121584831,2,30,,134233927
2019,121584834,11,2,,134233932
2019,121584835,63,1,,134238036
2019,121584837,63,2,,134233935
2019,121584836,10,,,134233934
2019,121584843,63,1,,134233939
2019,121584841,30,100,,134233937
2019,121584842,67,1,,134233940
2019,121584844,10,,,134233941
2019,121578315,63,1,,134233938
2019,121584845,47,0,,134233942
2019,121584847,63,1,,134233944
2019,121584846,10,,,134233943
2019,121580014,20,3293,,134245330
2019,121584850,16,149,,134233947
2019,121578317,10,,,134238040
2019,121578317,11,1,,134238041
2019,121584858,63,1,,134233953
2019,121584859,63,300,,134233954
2019,121584861,36,30,,134233957
2019,121584861,20,20,,134233956
2019,121584860,11,1,,134233955
2019,121578319,20,800,,134238043
2019,121578320,26,1200,,134233967
2019,121584867,10,,,134233971
2019,121578322,20,400,,134238045
2019,121584868,35,50,,134233972
2019,121584870,17,376,22-NOV-19,134233974
2019,121584871,17,681,,134233975
2019,121580015,22,0,,134233976
2019,121580016,20,463,,134245333
2019,121584872,31,500,,134233977
2019,121584876,11,1,,134233981
2019,121584876,10,,,134233980
2019,121584879,63,1000,,134233983
2019,121584882,63,1,,134233988
2019,121578329,63,8,,134238054
2019,120318675,52,0,,132598197
2019,120318706,20,400,,132598236
2019,120318752,10,,,132598282
2019,120318785,9,0,,132598332
2019,120318785,63,1,,132598336
2019,120318785,52,0,,132598334
2019,120318785,20,250,,132598333
2019,120318788,20,1,,132598340
2019,120318811,10,,,132598373
2019,120318811,11,1,,132598374
2019,120318845,36,760,,132598427
2019,120318848,10,,,132598431
2019,120318851,11,2,,132598437
2019,120318851,10,,,132598435
2019,120318864,16,300,,132598454
2019,120285878,11,2,,132541425
2019,120285878,10,,,132598466
2019,120318879,63,1,,132598473
2019,121580017,36,119,,134245335
2019,121584885,36,119,22-NOV-19,134233992
2019,121584889,10,,,134233995
2019,121578330,36,4060,,134234000
2019,121584891,36,450,06-NOV-19,134233999
2019,121584890,63,2,,134233998
2019,121584895,38,450,,134234004
2019,121584895,64,5000,,134234005
2019,121580020,63,25,,134238058
2019,121584900,3,20000,,134234009
2019,121584899,11,2,,134234008
2019,121584897,3,20000,03-NOV-19,134234006
2019,121584903,35,200,,134234012
2019,121584906,52,0,,134234016
2019,121584906,9,0,,134234015
2019,121584907,3,5000,,134234017
2019,121584909,13,470,,134234019
2019,121578337,36,200,,134238061
2019,121578337,12,400,,134238060
2019,121584912,9,0,,134234022
2019,121584911,63,1,,134234021
2019,121584911,61,200,,134238062
2019,121578341,47,0,,134238065
2019,121578344,63,493,,134238067
2019,121584919,47,0,,134234032
2019,121580026,13,4000,,134245346
2019,121584925,11,3,,134234041
2019,121584926,10,,,134245349
2019,121584927,6,150,,134234044
2019,121584930,2,29,,134234046
2019,121584931,2,3,,134234047
2019,121584933,63,400,,134234049
2019,121584937,10,,,134234053
2019,121584940,63,750,,134234059
2019,121578353,3,500,,134238076
2019,121584944,52,0,,134234063
2019,121584943,10,,,134234061
2019,121584943,11,1,,134234062
2019,121584946,63,200,,134234065
2019,121584947,24,1500,,134234066
2019,121584948,10,,,134234067
2019,121584948,11,4,,134234068
2019,121584954,4,150,,134234073
2019,121584956,35,400,,134234075
2019,121578358,42,5005,,134234077
2019,121578358,63,2620,,134234078
2019,121578361,63,122,,134238089
2019,121578361,7,100,,134238084
2019,121578361,21,25,,134238086
2019,121578361,25,20,,134238087
2019,121578361,20,15,,134238085
2019,121578361,51,0,,134238088
2019,121584961,52,0,,134234092
2019,121584967,4,100,,134234107
2019,121584968,63,15,,134234109
2019,121584969,10,,,134234108
2019,121584969,11,1,,134234110
2019,121584971,7,850,,134234112
2019,121584974,9,0,,134234115
2019,121584975,16,20,,134234116
2019,121584975,35,100,,134234117
2019,121584979,11,2,,134234121
2019,121584979,10,,,134234122
2019,121584980,20,100,,134234123
2019,121580035,63,1,,134245358
2019,121584987,10,,,134234132
2019,121584988,63,1000,12-JUL-19,134234134
2019,121584989,63,1000,,134234135
2019,121580037,38,200,,134245361
2019,121580038,63,300,,134245364
2019,121580038,20,14000,,134245362
2019,121580038,25,100,,134245363
2019,121584993,42,500,,134234139
2019,121585001,10,,,134234148
2019,121585002,8,30,,134234149
2019,121585004,63,450,,134234150
2019,121585005,63,1,,134234151
2019,121578375,30,120,,134238101
2019,121585013,10,,,134234160
2019,121585013,11,4,,134234161
2019,121585017,16,100,,134234162
2019,121578377,2,2,,134234163
2019,121578378,10,,,134234165
2019,121578378,11,1,,134234166
2019,121585021,20,2375,,134234169
2019,121578380,10,1,,134238108
2019,121585029,20,1200,,134234177
2019,121585030,11,1,,134234178
2019,121585031,20,90,,134234179
2019,121585032,11,2,,134234181
2019,121585032,10,,,134234180
2019,121585038,62,100,,134234186
2019,121585041,10,,,134245370
2019,121585041,11,2,,134245371
2019,121585043,35,200,,134234193
2019,121585047,20,1,,134234202
2019,121585050,67,1,,134234206
2019,121585051,4,500,,134234207
2019,121580041,63,4000,,134245372
2019,121585054,10,,,134234210
2019,121585055,63,300,,134245373
2019,121585058,3,4000,,134234214
2019,121585059,30,200,,134234215
2019,121585060,67,1,,134234216
2019,121580042,63,1,,134245376
2019,121585068,10,,,134234223
2019,121580045,63,1600,,134234225
2019,121585072,63,1100,,134234228
2019,121585076,35,400,,134234239
2019,121578396,11,1,,134234248
2019,121585080,26,20,,134234247
2019,121585080,6,250,,134234246
2019,121585083,11,1,,134234255
2019,121585082,9,0,,134234250
2019,121585082,52,0,,134234253
2019,121585082,25,20,,134234252
2019,121585082,63,1,,134234254
2019,121585082,20,794,,134234251
2019,121585088,38,400,,134234260
2019,121578401,30,100,,134234265
2019,121585093,26,50,,134238129
2019,121585093,63,120,,134238130
2019,121585094,63,200,,134234266
2019,121585095,67,1,,134234267
2019,121585097,10,,,134245384
2019,121585099,11,1,,134234269
2019,121585101,63,109,13-JUL-19,134234273
2019,121585101,6,33,13-JUL-19,134234272
2019,121585102,63,113,,134234275
2019,121585102,6,69,,134234274
2019,121578405,8,3,,134234280
2019,121585105,63,375,13-JUL-19,134234279
2019,121585105,8,3,13-JUL-19,134234278
2019,121578405,63,375,,134234281
2019,121580051,21,2372,,134245386
2019,121585111,3,500,,134238136
2019,121585112,25,300,,134234289
2019,121585112,9,0,,134234287
2019,121585112,51,0,,134234290
2019,121585112,20,200,,134234288
2019,121585114,16,350,,134234292
2019,121578408,9,0,,134234293
2019,121578409,11,1,,134234295
2019,121578409,10,,,134234294
2019,121578410,10,,,134238140
2019,121585123,42,200,,134234312
